Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
31/10/2018,818,11,8.7,41,2.6,1907,-3.8,1.96,0.0,0.0,1,1,1.0,0.0,0.0,0.0
31/10/2018,1185,16,11.8,34,2.3,1979,-3.5,1.16,0.0,0.0,1,1,1.0,0.0,0.0,0.0
31/10/2018,1462,17,11.3,41,1.8,2000,-1.4,0.51,0.0,0.0,1,1,1.0,0.0,0.0,0.0
31/10/2018,798,23,6.4,60,1.8,1930,-0.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/11/2018,524,1,5.1,65,1.6,1932,-0.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/11/2018,242,3,4.2,65,0.7,1962,-1.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/11/2018,968,13,13.6,32,1.8,1814,-2.8,2.22,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/11/2018,1561,19,10.5,49,1.2,1965,0.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/11/2018,806,23,7.8,63,0.4,1547,1.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/11/2018,560,1,6.6,69,0.0,1512,1.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/11/2018,251,3,5.7,72,0.8,1368,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/11/2018,1023,12,14.9,40,1.1,1288,1.4,2.06,0.0,0.0,1,1,1.0,0.0,0.0,0.0
03/11/2018,0,3,7.1,67,0.6,1229,1.3,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,5,6.1,75,1.0,1053,1.9,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,9,7.9,58,1.3,1033,0.1,0.8,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,13,17.8,29,2.0,1328,-0.4,2.17,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,14,18.1,24,2.4,1594,-2.8,1.97,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,15,18.5,25,1.6,1724,-1.9,1.63,0.0,0.0,1,0,1.0,0.0,0.0,0.0
03/11/2018,0,19,13.4,62,1.6,740,6.2,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
04/11/2018,720,0,9.1,63,0.6,1292,2.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/11/2018,296,3,7.6,66,0.9,1432,1.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/11/2018,632,9,7.5,60,0.5,725,0.2,0.79,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/11/2018,963,11,14.8,46,2.0,768,3.2,1.83,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/11/2018,1180,19,12.9,56,2.5,1345,4.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/11/2018,1001,21,11.8,62,0.7,1030,4.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/11/2018,346,1,9.3,78,0.1,828,5.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/11/2018,790,10,11.8,59,0.9,616,4.0,1.23,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/11/2018,993,14,17.5,38,1.2,1090,3.0,1.74,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/11/2018,1100,15,18.0,39,1.0,1208,3.8,1.21,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/11/2018,1464,20,12.7,75,2.0,433,8.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
06/11/2018,0,5,8.8,84,0.6,420,6.2,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
06/11/2018,0,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
06/11/2018,0,9,10.1,68,0.2,578,4.4,0.33,0.0,0.0,1,0,1.0,0.0,0.0,0.0
06/11/2018,0,10,11.7,62,0.5,521,4.6,0.77,0.0,0.0,1,0,1.0,0.0,0.0,0.0
07/11/2018,40,3,10.8,88,1.0,145,8.8,0.0,0.5,0.0,1,1,1.0,0.0,0.0,0.0
07/11/2018,47,4,10.6,95,0.7,94,9.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/11/2018,1171,8,11.3,89,1.1,279,9.5,0.01,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/11/2018,555,10,11.9,84,0.9,482,9.2,0.2,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/11/2018,798,13,14.5,74,1.3,610,9.9,0.75,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/11/2018,148,8,10.6,89,1.5,689,8.8,0.02,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/11/2018,25,11,10.9,95,2.4,519,10.1,0.12,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/11/2018,30,17,11.9,97,0.7,269,11.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/11/2018,19,19,12.8,97,0.9,245,12.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/11/2018,0,3,10.8,82,2.8,1712,7.8,0.0,0.5,0.0,1,0,1.0,0.0,0.0,0.0
09/11/2018,0,5,10.9,68,3.1,1034,5.2,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
09/11/2018,0,11,13.3,59,4.1,1970,5.4,1.43,0.0,0.0,1,0,1.0,0.0,0.0,0.0
09/11/2018,0,13,14.0,46,5.3,927,2.5,1.68,0.0,0.0,1,0,1.0,0.0,0.0,0.0
09/11/2018,0,14,15.0,49,2.8,518,4.3,1.53,0.0,0.0,1,0,1.0,0.0,0.0,0.0
10/11/2018,223,4,9.5,87,0.6,266,7.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,167,6,9.5,85,0.6,304,7.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,309,7,9.5,86,0.6,293,7.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,1034,12,15.1,54,2.2,495,5.8,1.91,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,1229,15,16.6,36,2.5,808,1.4,1.45,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,1263,16,16.0,37,1.9,984,1.2,0.94,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/11/2018,877,20,11.3,74,1.2,350,6.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,518,1,8.8,89,0.7,213,7.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,189,4,6.9,82,0.5,337,4.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,117,6,6.6,84,1.2,373,4.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,395,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,578,11,10.7,68,0.4,341,5.0,0.54,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,769,12,10.6,72,2.0,365,5.7,0.29,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/11/2018,711,20,8.2,53,0.6,1621,-0.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/11/2018,931,9,5.2,55,1.4,1752,-3.1,0.67,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/11/2018,683,10,8.3,50,1.1,1364,-1.5,1.23,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/11/2018,886,14,14.2,33,1.5,1374,-1.8,1.84,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/11/2018,402,6,4.2,72,0.8,1326,-0.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/11/2018,1910,8,4.7,68,0.5,1032,-0.7,0.06,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/11/2018,710,10,9.0,51,0.9,706,-0.6,1.16,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/11/2018,980,15,15.3,37,1.8,1774,0.6,1.5,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/11/2018,1420,17,12.7,40,1.9,1967,-0.5,0.33,0.0,0.0,1,1,1.0,0.0,0.0,0.0
14/11/2018,612,0,7.0,54,0.9,1862,-1.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
14/11/2018,327,2,6.2,59,0.6,1584,-1.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
14/11/2018,164,4,5.6,70,0.6,1311,0.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
14/11/2018,1137,16,15.2,40,2.7,1371,1.6,0.87,0.0,0.0,1,1,1.0,0.0,0.0,0.0
14/11/2018,1269,20,10.5,52,1.4,1153,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,219,3,6.5,75,1.1,970,2.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,172,5,5.3,78,1.4,952,1.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,770,11,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,942,12,13.8,43,0.9,987,1.4,1.61,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,883,13,15.1,37,1.9,990,0.4,1.74,0.0,0.0,1,1,1.0,0.0,0.0,0.0
15/11/2018,1416,17,13.7,38,1.4,884,-0.3,0.29,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,520,1,7.8,59,0.6,768,0.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,262,3,7.4,63,0.6,699,0.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,1692,8,7.0,64,0.8,683,0.6,0.03,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,915,14,13.3,53,2.6,761,3.9,1.34,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,1346,17,11.0,70,2.9,617,5.7,0.12,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,1956,18,9.9,74,2.6,492,5.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
16/11/2018,687,23,5.0,75,1.1,835,0.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,597,1,3.4,76,0.5,909,-0.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,195,4,1.7,74,1.7,1226,-2.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,151,6,1.0,77,0.6,1259,-2.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,830,11,7.8,38,0.8,1369,-5.6,1.65,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,969,14,9.7,34,1.9,1786,-5.4,0.8,0.0,0.0,1,1,1.0,0.0,0.0,0.0
17/11/2018,644,20,5.4,43,2.7,1913,-6.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
18/11/2018,592,0,3.6,49,0.8,1990,-6.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
18/11/2018,759,19,7.9,45,1.0,1602,-3.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,457,0,6.8,56,0.7,1505,-1.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,277,1,5.9,60,0.5,1332,-1.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,785,13,10.8,44,2.0,935,-0.9,1.01,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,968,16,9.7,43,2.7,1012,-2.2,0.37,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,1904,18,7.5,48,2.4,1079,-2.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
19/11/2018,629,23,4.2,42,2.2,1360,-7.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
20/11/2018,286,2,2.6,46,1.5,1811,-7.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
20/11/2018,202,3,1.6,43,1.1,1981,-9.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
20/11/2018,369,6,0.7,50,1.0,2000,-8.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
20/11/2018,1317,19,8.7,34,2.2,1857,-6.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,129,2,6.9,87,0.7,822,4.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,112,3,6.5,87,1.0,710,4.4,0.0,1.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,788,7,6.5,85,0.8,536,4.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,611,10,6.9,39,0.5,1977,-6.1,0.36,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,550,15,5.7,53,2.0,2000,-3.1,0.22,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,1113,19,5.1,50,0.7,2000,-4.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,838,21,4.6,44,1.1,1859,-6.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
21/11/2018,825,22,4.6,48,2.2,1782,-5.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
22/11/2018,443,0,3.1,42,3.4,1995,-8.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
22/11/2018,164,3,0.6,42,1.1,2000,-10.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
22/11/2018,716,15,6.9,31,2.9,1982,-9.1,1.21,0.0,0.0,1,1,1.0,0.0,0.0,0.0
22/11/2018,1591,18,4.1,46,2.7,2000,-6.5,0.01,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,191,3,-1.2,45,1.1,2000,-11.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,339,6,-2.6,40,1.4,2000,-14.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,727,7,-2.8,42,1.3,2000,-13.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,635,11,4.3,25,2.0,1958,-14.0,1.56,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,719,14,6.3,16,2.9,2000,-17.7,1.67,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,1007,19,2.9,26,1.1,2000,-14.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
23/11/2018,729,22,2.0,30,1.3,1995,-13.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
24/11/2018,272,3,2.8,28,1.6,2000,-13.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
24/11/2018,95,5,3.2,27,1.6,2000,-14.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
24/11/2018,30,7,1.2,87,1.9,77,-0.7,0.0,0.0,1.3,1,1,1.0,0.0,0.0,0.0
24/11/2018,33,8,0.4,96,3.1,33,-0.1,0.0,0.0,4.0,1,1,1.0,0.0,0.0,0.0
24/11/2018,330,15,3.7,78,2.0,1314,0.2,0.81,0.0,4.1,1,1,1.0,0.0,0.0,0.0
24/11/2018,386,23,2.8,86,1.2,476,0.6,0.0,0.0,3.0,1,1,1.0,0.0,0.0,0.0
25/11/2018,75,6,1.7,95,0.7,220,0.9,0.0,0.0,2.5,1,1,1.0,0.0,0.0,0.0
25/11/2018,355,9,2.3,88,1.1,286,0.5,0.41,0.0,2.5,1,1,1.0,0.0,0.0,0.0
25/11/2018,675,13,8.8,53,1.5,778,-0.2,1.43,0.0,1.8,1,1,1.0,0.0,0.0,0.0
25/11/2018,570,20,5.5,77,0.7,490,1.7,0.0,0.0,0.4,1,1,1.0,0.0,0.0,0.0
26/11/2018,119,3,2.4,90,1.0,269,0.9,0.0,0.0,0.3,1,1,1.0,0.0,0.0,0.0
26/11/2018,752,12,9.1,57,1.1,562,1.0,1.69,0.0,0.0,1,1,1.0,0.0,0.0,0.0
27/11/2018,616,10,6.4,71,1.0,385,1.5,0.37,0.0,0.0,1,1,1.0,0.0,0.0,0.0
27/11/2018,1023,19,9.3,52,2.7,482,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
27/11/2018,825,20,8.3,39,1.6,560,-4.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
28/11/2018,167,3,3.5,38,1.6,907,-9.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
28/11/2018,675,14,10.3,14,1.1,1880,-16.1,1.7,0.0,0.0,1,1,1.0,0.0,0.0,0.0
28/11/2018,1536,18,6.3,25,2.0,1653,-12.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
28/11/2018,1039,19,6.0,24,3.0,1861,-13.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
29/11/2018,319,2,2.1,28,0.4,1981,-14.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
29/11/2018,748,16,5.8,39,2.6,1489,-7.1,0.1,0.0,0.0,1,1,1.0,0.0,0.0,0.0
29/11/2018,818,20,4.1,54,1.3,1434,-4.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
29/11/2018,726,22,3.0,59,1.1,1218,-4.2,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
29/11/2018,559,23,2.6,56,1.9,1394,-5.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,213,3,-0.1,69,0.9,1338,-5.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,809,9,-0.4,57,0.6,1270,-7.8,0.45,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,642,11,5.3,43,1.8,1177,-6.2,1.38,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,720,12,6.6,35,1.3,1409,-7.8,1.7,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,837,16,7.2,23,1.5,1945,-12.6,0.72,0.0,0.0,1,1,1.0,0.0,0.0,0.0
30/11/2018,694,21,2.6,39,0.3,1968,-9.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
